sample_id,morphology_v3,k5,k6,k7,k8,k9
9f6bf46e02ab07,渐进上升型,3,4,4,3,9
9f80ba2e93d3f8,渐进上升型,4,1,6,1,6
9f832e556683bd,后期加速上升型,3,4,4,5,7
9f93193fd77749,涨幅微弱型,5,2,7,2,1
9faf529cd422d2,稳定缓升型,4,1,6,1,9
9fc11f23663a5a,后期加速上升型,3,4,4,3,9
9fcc61f97e7227,稳定缓升型,4,1,6,3,9
9fd45f73957401,后期加速上升型,3,5,5,4,8
9fd5d8ed2298ff,涨幅微弱型,5,2,7,2,1
a0083de8310eb2,后期加速上升型,4,1,3,6,5
a014942d61819e,涨幅微弱型,5,2,7,2,1
a02ec8cbb443a5,降压主导型,1,3,2,7,4
a0303ca9ffa0ff,后期加速上升型,3,4,4,3,7
a07db939584d48,涨幅微弱型,5,2,7,2,1
a085487274ea62,快速稳定型,3,4,4,3,9
a08fd1c83a14a8,渐进上升型,4,1,6,1,6
a0b1f2fd260702,后期加速上升型,4,5,5,4,8
a0b615c986e114,快速稳定型,2,6,6,1,6
a0e881668011ac,涨幅微弱型,5,2,7,2,2
a10bf3a013b760,渐进上升型,3,4,6,3,9
a10e8603a99461,快速稳定型,2,6,6,1,6
a12529c77331fa,稳定缓升型,3,4,4,3,9
a1409b635ccc0a,渐进上升型,3,4,4,3,9
a149cf4a98905f,后期加速上升型,3,4,4,5,7
a16fbd5096d255,涨幅微弱型,1,3,2,7,4
a18f95a8e52803,涨幅微弱型,5,2,7,2,1
a1b2dde6726ebe,后期加速上升型,2,5,5,4,8
a1bf80fd129bff,涨幅微弱型,5,2,7,2,1
a1ed0701a0bc0b,后期加速上升型,3,5,5,4,8
a23aa2b820b948,稳定缓升型,2,6,6,3,9
a24964589238d7,涨幅微弱型,1,3,2,7,4
a249cce53c1abc,后期加速上升型,3,4,4,3,9
a2764d067955b5,涨幅微弱型,5,2,7,2,2
a27e1cc94cc8ea,涨幅微弱型,5,2,7,2,1
a288491658bb5a,渐进上升型,4,1,6,1,6
a28c17d8261f97,稳定缓升型,4,5,5,4,8
a2a793d626ca57,涨幅微弱型,5,2,7,2,1
a2c463166c24fe,快速稳定型,2,6,6,1,6
a2e1f7aa55f5ff,稳定缓升型,2,6,6,1,6
a2f8b2b61f4b93,稳定缓升型,4,1,6,1,6
a2fd767b95cfa9,快速稳定型,3,4,4,3,2
a2fe9346a68fcd,稳定缓升型,2,1,6,1,6
a308fe300d5591,涨幅微弱型,5,2,7,2,1
a31187d5ba95ee,涨幅微弱型,1,3,2,7,4
a318f16a2180c8,稳定缓升型,4,5,5,4,8
a344d0252b4f0a,快速稳定型,3,4,4,3,9
a347915dd5b0bc,降压主导型,1,3,2,7,4
a359c8a0df84ab,降压主导型,1,3,2,7,4
a39ad07012273f,后期加速上升型,3,5,5,3,9
a39e8935e6afaf,稳定缓升型,4,1,6,1,9
a3bf7d8f40d133,后期加速上升型,3,4,4,5,7
a3c86a4a5f695a,渐进上升型,5,2,4,2,2
a3c8797f8a85ed,涨幅微弱型,5,2,7,2,1
a3f59949d5307c,后期加速上升型,3,4,4,5,7
a4157ac88e1734,涨幅微弱型,5,2,7,2,1
a41c3518e45f3a,稳定缓升型,3,4,4,3,9
a41cb7bc63be77,快速稳定型,2,6,1,8,3
a460cc5dafbddd,渐进上升型,4,1,3,6,5
a46114f9e34c11,后期加速上升型,3,4,4,5,7
a46ee8de942d49,渐进上升型,4,1,6,3,9
a47c2eb49dc7fb,渐进上升型,3,4,4,3,9
a48e16746faa22,降压主导型,1,3,2,7,4
a4968f5a0688ec,快速稳定型,2,6,1,8,3
a49c78ab2c3592,快速稳定型,3,4,6,3,9
a49dfd2563966a,降压主导型,1,3,2,7,4
a4d81eab839486,降压主导型,1,3,2,7,4
a4f3bcff371999,后期加速上升型,3,4,4,3,7
a50325bd653dba,涨幅微弱型,5,2,7,2,1
a50333b2036094,先降后升型,3,4,4,5,7
a530026c0618d1,快速稳定型,3,4,4,3,2
a53a56527d0f35,降压主导型,1,3,2,7,4
a5656924d0128d,涨幅微弱型,5,2,7,2,1
a58a9b8cf7985f,涨幅微弱型,5,2,7,2,1
a59c17a02ec87d,涨幅微弱型,5,2,7,2,2
a5e0a117d8ac29,后期加速上升型,4,5,5,4,8
a5e9ea913b24fd,涨幅微弱型,1,3,2,7,4
a5f0b05f51cee4,后期加速上升型,3,4,4,5,7
a5f565c0a853c5,先降后升型,3,4,4,5,7
a5fa14e96af5ca,涨幅微弱型,5,2,7,5,2
a610bf8491dcaf,涨幅微弱型,1,3,2,7,4
a6137bfd4502a2,涨幅微弱型,5,2,7,2,1
a64c251a026788,降压主导型,1,3,2,7,4
a66dc884c761f6,涨幅微弱型,5,2,7,2,1
a671cc1d974d97,涨幅微弱型,1,3,2,7,4
a672d5d8a81399,后期加速上升型,4,5,5,4,8
a68f494ea3b277,后期加速上升型,3,4,4,3,9
a69acd951026db,后期加速上升型,3,4,4,3,9
a69bce6bbdf222,稳定缓升型,2,6,6,1,6
a69befae208d67,涨幅微弱型,5,2,7,2,1
a69f6bf2065bcc,涨幅微弱型,1,2,7,2,1
a6ae5e25cdcdc5,涨幅微弱型,5,2,7,2,2
a6d9478bdf3823,后期加速上升型,3,4,4,3,9
a6f4e21f48f0d9,后期加速上升型,3,4,4,5,7
a6f71daccb56ab,涨幅微弱型,5,2,7,2,2
a6ff286af7f7c3,稳定缓升型,4,1,3,6,5
a6ff3faafe5698,后期加速上升型,3,4,4,5,7
a71da068b60dbd,涨幅微弱型,1,3,2,7,4
a7225a71d181a8,复杂波动或待判型,5,4,4,5,2
a72a77386ce3c5,快速稳定型,2,1,6,1,6
a73b2ab93f8e3a,后期加速上升型,3,4,4,3,9
a74ce3bc61fe96,后期加速上升型,4,5,5,4,8
a74eb440f3879c,冲高回落型,1,3,2,7,2
a765ee3c8a4ca9,涨幅微弱型,5,2,7,2,1
a76cdcf9ca658f,稳定缓升型,2,1,6,1,6
a7cb72a3af85a1,后期加速上升型,2,6,1,8,3
a7cc8cc7563303,稳定缓升型,4,1,6,1,6
a7d6b2b0c1e487,涨幅微弱型,5,2,7,2,1
a7e2034b8fda91,涨幅微弱型,5,2,7,2,1
a806dfad13dcd1,稳定缓升型,2,6,1,8,3
a8114597814abf,稳定缓升型,3,4,4,3,9
a81c00fd86644e,快速稳定型,2,6,1,8,3
a82265aac26f68,后期加速上升型,3,4,4,3,9
a82b4f494c393b,渐进上升型,3,4,4,3,9
a85fe5dc44d9fe,稳定缓升型,2,6,6,1,6
a86153f1ea0d81,涨幅微弱型,5,2,7,2,1
a8652fd86a661c,后期加速上升型,3,4,4,3,7
a87a5d2f53e787,涨幅微弱型,5,2,7,2,1
a89caf1d9e15ea,涨幅微弱型,5,2,7,2,1
a8abbaa9de151e,渐进上升型,4,1,3,6,5
a8b1b2661b828b,渐进上升型,4,1,6,1,6
a8b69323f34993,稳定缓升型,3,4,4,5,2
a8bc7a9508fc2d,稳定缓升型,3,4,4,3,9
a8e2ef1c77a90b,涨幅微弱型,5,2,7,2,1
a8f407f39b3a3a,快速稳定型,2,6,1,8,3
a905ddf2052939,稳定缓升型,4,1,3,1,6
a9202fab5f0ba8,涨幅微弱型,5,2,7,2,1
a9220fb001e44e,降压主导型,1,3,2,7,4
a92414ca80013a,涨幅微弱型,5,2,7,2,1
a92910b4610ecc,稳定缓升型,3,4,6,3,9
a97eaf313e88e4,涨幅微弱型,5,2,7,2,1
a97f6dbb25cfd6,后期加速上升型,3,5,5,3,9
a98a16ea780702,复杂波动或待判型,1,3,2,7,4
a9965027bd042a,涨幅微弱型,5,2,7,2,1
a997667b1a2f5b,渐进上升型,4,1,3,6,5
a9ba89aee7efce,渐进上升型,4,1,3,6,5
a9babecf1556ca,涨幅微弱型,1,3,2,7,4
a9f1fae3e5f33f,后期加速上升型,3,4,4,5,7
a9fe00ea8070c4,涨幅微弱型,5,2,7,2,1
aa01809e8cf9ae,稳定缓升型,2,6,1,8,3
aa0b17b01dd832,涨幅微弱型,1,3,2,7,4
aa1fc4a74c4770,复杂波动或待判型,2,6,1,8,3
aa3d175acea623,稳定缓升型,2,6,6,3,9
aa3ec2273f249c,稳定缓升型,2,1,6,1,6
aa3fd0e89954a5,降压主导型,1,3,2,7,4
aa54e2fff85cfa,复杂波动或待判型,1,3,2,7,4
aa674e645f26af,涨幅微弱型,5,2,7,2,1
aa7f3a3b2ebddf,快速稳定型,2,6,1,8,3
aaa44d13805ca2,降压主导型,1,3,2,7,4
aaa958f25ff0af,渐进上升型,3,4,4,3,9
aab873d38ae521,降压主导型,1,3,2,7,4
aae74089fd9613,后期加速上升型,3,4,4,3,9
aaffff0527a1fb,涨幅微弱型,5,2,7,2,1
ab0846afa084f8,涨幅微弱型,5,2,7,2,1
ab225b8dfed397,涨幅微弱型,5,2,7,2,1
ab30ccc20192eb,快速稳定型,5,2,7,2,2
ab36e81b07180c,涨幅微弱型,1,3,2,7,4
ab3c765365f922,后期加速上升型,4,5,5,4,9
ab3de2e5e0f7eb,涨幅微弱型,5,2,7,2,1
ab50b114e3be68,涨幅微弱型,5,2,7,2,1
ab6d43a65a39c9,快速稳定型,3,4,6,3,9
ab8ff00921aa5b,涨幅微弱型,5,2,7,2,1
ab93756f32db97,渐进上升型,4,1,3,6,5
ab94b7adeb4e24,后期加速上升型,4,1,5,4,5
abba37dc71127c,后期加速上升型,4,5,5,4,8
abc0fbc652def0,涨幅微弱型,5,2,7,5,7
abcb47dc63d306,渐进上升型,4,1,3,6,5
abcd3f0ae0bd3f,降压主导型,1,3,2,7,4
abeee49f017741,涨幅微弱型,5,2,7,2,1
ac1a35726966ff,稳定缓升型,4,1,3,6,5
ac1f162df68a74,快速稳定型,2,6,6,3,2
ac334ff4b44eab,后期加速上升型,4,1,5,4,9
ac5a1ff2ddb4a5,快速稳定型,2,6,1,8,3
ac70879b61ff5b,渐进上升型,3,4,4,3,9
aca550dfdac7b5,渐进上升型,4,1,3,6,5
acd2cb26300a51,稳定缓升型,4,1,6,1,6
acf439822e89be,后期加速上升型,4,5,5,4,9
acfc664cec9fa8,后期加速上升型,3,4,4,3,9
ad17636f98ed04,后期加速上升型,4,5,5,4,8
ad262886acac40,渐进上升型,4,1,3,6,5
ad4099ffdc3c58,涨幅微弱型,5,2,7,5,7
ad6b47f82740f6,渐进上升型,3,4,4,3,9
ad7a870245261b,后期加速上升型,3,4,4,5,7
ad7a934304956f,渐进上升型,4,1,6,1,9
ad866e985dea23,涨幅微弱型,5,2,7,2,1
ad872c6bf15032,涨幅微弱型,5,2,7,2,1
ad99f2f08cb4a4,渐进上升型,3,4,4,3,7
ada0adb292c8b3,涨幅微弱型,5,2,7,2,1
adb38536623be9,涨幅微弱型,5,2,7,2,1
adb85a3a2cffa2,涨幅微弱型,5,2,7,2,2
adc540e282e67f,涨幅微弱型,1,3,2,7,4
addebd390afe80,快速稳定型,5,2,7,2,2
ae1c78cfec9b3e,涨幅微弱型,5,2,7,2,1
ae2c4fe31347b2,降压主导型,1,3,2,7,4
ae763b61574811,后期加速上升型,3,4,4,5,7
ae7a9610a4f680,涨幅微弱型,5,2,7,2,1
ae8807e083c33d,涨幅微弱型,5,2,7,2,1
aecb4acbcb59e3,后期加速上升型,3,5,5,5,7
aed4415ce4dab3,渐进上升型,3,4,4,3,9
aede46623f6252,降压主导型,1,3,2,7,4
aeece83917ee89,降压主导型,1,3,2,7,4
aef19174aa9392,涨幅微弱型,5,2,7,2,1
aefc61a61f4d08,快速稳定型,2,6,6,1,6
af083b91175165,后期加速上升型,4,5,5,4,8
af0e76c4e13a93,渐进上升型,4,1,3,6,5
af0ea8c2092c74,涨幅微弱型,1,3,2,7,4
af0f2e28e6509d,后期加速上升型,3,4,4,5,7
af24fa8e160a74,后期加速上升型,4,5,5,4,8
af2984bfe7a1a3,稳定缓升型,4,1,6,1,6
af3cdfbd9d2de7,稳定缓升型,3,4,4,3,2
af6b97b6bad4e8,涨幅微弱型,5,2,7,2,1
af721d8719f390,渐进上升型,4,1,6,1,5
af74acfeca9ce9,稳定缓升型,3,4,4,3,9
af7f63fce934a0,后期加速上升型,4,5,5,4,8
af849008992c30,后期加速上升型,3,4,4,3,9
af938fc857bf78,涨幅微弱型,5,2,7,2,1
afb592f3f2b2b4,稳定缓升型,2,1,6,1,6
afcde557ef05f8,后期加速上升型,3,4,4,5,7
afe06cc81f4f02,降压主导型,1,3,2,7,4
afe458b40ac33e,先降后升型,3,4,4,5,7
afe9182d558104,涨幅微弱型,5,2,7,2,1
aff62f63476747,后期加速上升型,4,5,5,4,8
aff6424abbd573,先降后升型,5,4,4,5,7
b00b456fdd6d6d,后期加速上升型,3,4,4,5,7
b021e181c751f8,涨幅微弱型,1,3,2,7,4
b02343b6828b07,稳定缓升型,2,1,6,1,6
b02ae557e2cbaf,后期加速上升型,3,4,4,5,7
b0412f3a8a9f41,稳定缓升型,4,1,3,6,5
b0455ca31a2b51,涨幅微弱型,5,2,7,2,1
b05e3132ec3c38,稳定缓升型,2,6,1,8,3
b079397619d275,复杂波动或待判型,2,6,1,8,3
b0b82bf945d0ae,涨幅微弱型,5,2,7,2,1
b0c3f162bf728a,渐进上升型,4,1,6,1,6
b0da5527b7cb05,后期加速上升型,4,5,5,4,9
b0e0db17231158,涨幅微弱型,5,2,7,2,1
b0ee6db155e970,稳定缓升型,2,6,6,1,6
b0f181eaa43423,渐进上升型,4,1,3,3,9
b105d1be7e7d55,涨幅微弱型,5,2,7,2,1
b135f687e96bfb,稳定缓升型,3,4,4,3,2
b13bf6778220e9,先降后升型,3,5,5,4,8
b14c5300ebc0ea,渐进上升型,3,4,4,3,9
b14caba2b1be5b,降压主导型,1,3,2,7,4
b1593b1bdb5642,后期加速上升型,4,5,5,4,8
b165f8cbb4b7f4,稳定缓升型,2,6,6,1,6
b18661e5d3d23f,先降后升型,3,4,4,5,7
b1cae27fb6226b,稳定缓升型,4,5,5,4,8
b1d89d2ef4149f,后期加速上升型,4,5,5,4,8
b1f06fd9d6a82f,涨幅微弱型,5,2,7,2,1
b1fd9e03bfd599,涨幅微弱型,5,2,7,2,1
b244fe650930de,涨幅微弱型,5,2,7,2,1
b246e5fbb47c5c,稳定缓升型,4,1,6,1,6
b24875db69c2b4,涨幅微弱型,5,2,7,2,2
b25d05db3b88d4,涨幅微弱型,1,3,2,7,4
b25dca86a41390,涨幅微弱型,1,3,2,7,4
b2613b099cca40,后期加速上升型,4,5,5,4,9
b267340a9425d3,涨幅微弱型,5,2,7,2,2
b284895d4dcce0,渐进上升型,4,1,3,6,5
b293aad89d6d4a,渐进上升型,3,4,4,3,7
b2a0e599839ed2,涨幅微弱型,5,2,7,2,1
b2a0f454faa134,稳定缓升型,2,6,6,1,6
b2c623265a1bde,后期加速上升型,3,4,4,5,7
b2c6605812d554,涨幅微弱型,5,2,7,2,1
b2d2e236c92da4,后期加速上升型,3,5,5,4,8
b2e3b42a675710,涨幅微弱型,5,2,7,2,1
b2f1351f8a9524,后期加速上升型,3,5,5,5,7
b2f8833f226e01,涨幅微弱型,1,3,2,7,4
b307953b0ac0cd,后期加速上升型,4,5,5,4,8
b31d65b8846a50,涨幅微弱型,5,2,7,2,1
b322e481a8c003,降压主导型,1,3,2,7,4
b343e4f66129c5,涨幅微弱型,5,2,7,2,1
b345d7df1ce127,渐进上升型,4,1,3,6,5
b347977a376e39,稳定缓升型,2,6,6,1,6
b394fc360da6d9,涨幅微弱型,5,2,7,2,1
b3abc0ee8d299f,涨幅微弱型,5,2,7,2,1
b3b655e611c0e6,降压主导型,1,3,2,7,4
b3dd3ee1c83ac6,复杂波动或待判型,2,6,1,8,3
b3e1cefc239b7b,复杂波动或待判型,1,3,2,7,4
b40ab2cac0df99,涨幅微弱型,1,3,2,7,4
b423fa01e964a3,冲高回落型,5,2,7,2,2
b443579c8b6d6a,涨幅微弱型,5,2,7,2,1
b46636818e59c6,渐进上升型,3,4,4,3,2
b482999a71dbab,涨幅微弱型,1,3,2,7,4
b48acc3883d6ea,稳定缓升型,4,1,6,3,9
b4b102570079b7,涨幅微弱型,5,2,7,2,1
b4df898e77d033,后期加速上升型,3,4,4,5,7
b4ecf3f320d466,涨幅微弱型,5,2,7,2,1
b50c8458bbd87b,涨幅微弱型,5,2,7,2,1
b5284ff66f3fd4,快速稳定型,2,6,4,3,2
b52f0cf17773c0,涨幅微弱型,5,2,7,2,1
b531c7345b9412,先降后升型,3,4,4,5,7
b549af5a48af04,涨幅微弱型,5,2,7,2,1
b54fb8adac5093,涨幅微弱型,5,2,7,2,1
b5b2e28060aaa0,快速稳定型,2,6,6,1,6
b5c3a4b0a1fe3c,后期加速上升型,3,5,5,3,9
b5d9a46f53238e,稳定缓升型,3,4,4,3,9
b5ee85abeb0c10,稳定缓升型,4,1,6,1,6
b5fa74b26b2f3e,稳定缓升型,3,4,4,3,9
b6274254d59967,稳定缓升型,3,4,4,3,9
b632fd6574495c,快速稳定型,2,6,6,1,6
b655f8499bccde,快速稳定型,3,4,4,3,2
b66a4cc9c9a218,涨幅微弱型,5,2,7,2,1
b66da973f13a59,渐进上升型,4,1,3,6,5
b68a6140775e96,稳定缓升型,4,1,3,6,5
b694f7ddee9d1c,涨幅微弱型,5,2,7,2,2
b697cb23309fab,涨幅微弱型,5,2,7,2,1
b69b93794a8d95,涨幅微弱型,5,2,7,2,1
b6a0bc95143887,涨幅微弱型,5,2,7,2,2
b6cb1c48c613f4,后期加速上升型,3,5,5,4,9
b6d37817e3d91b,涨幅微弱型,5,2,7,2,1
b6da0144d53396,涨幅微弱型,5,2,7,2,1
b6e60a94a58c71,快速稳定型,3,4,4,3,9
b718e1e21512d6,涨幅微弱型,5,2,7,2,1
b71d021bab87fc,稳定缓升型,3,4,4,3,2
b728c9a9f985e3,涨幅微弱型,5,2,7,2,1
b7298304447b30,涨幅微弱型,1,3,2,7,4
b74d2f59d64236,后期加速上升型,4,5,5,4,8
b75818fe1e7f10,涨幅微弱型,1,3,2,7,4
b775e7f83d5bec,稳定缓升型,3,4,4,3,9
b77f5531fd2053,涨幅微弱型,5,2,7,2,1
b79f3fa45cf014,后期加速上升型,4,5,5,4,8
b7a2d3714ca188,冲高回落型,2,6,6,1,6
b7b157960a6461,涨幅微弱型,5,2,7,2,1
b7dc8aa4406d35,复杂波动或待判型,1,3,2,7,4
b7ec00c7b1919b,复杂波动或待判型,5,2,7,2,1
b7f9d2b2fa1659,涨幅微弱型,5,2,7,2,1
b8066d1c98dc3b,渐进上升型,3,4,4,3,9
b865276956aea8,冲高回落型,5,2,7,2,2
b8780f21921ae2,涨幅微弱型,1,3,2,7,4
b8a3d207d3450d,后期加速上升型,4,5,5,4,8
b8a5254d81072a,复杂波动或待判型,2,6,1,8,3
b8b1004bf52086,涨幅微弱型,5,2,7,2,1
b8c04b518ac47d,渐进上升型,4,1,3,3,9
b8c88150ed3493,冲高回落型,5,2,7,2,2
b8d4e7f128a3ab,渐进上升型,3,4,4,3,9
b9153318342a1f,渐进上升型,4,1,3,6,5
b9205e8cbf8a2e,降压主导型,1,3,2,7,4
b93be1a0067c06,后期加速上升型,4,5,5,4,9
b95058fd538b2b,渐进上升型,3,1,4,3,9
b9b36401d9a203,涨幅微弱型,3,4,4,5,2
b9bb6aa0e0d58e,稳定缓升型,4,1,3,6,5
b9c0d66d5230f0,渐进上升型,4,1,3,6,5
b9cd217b057bd5,涨幅微弱型,1,3,2,7,4
b9cd2ef5b14914,后期加速上升型,3,4,4,5,7
b9d78926f0b8ee,渐进上升型,4,1,3,6,5
b9fde4f72a481a,涨幅微弱型,5,2,7,2,1
ba1e7f062e51d3,后期加速上升型,3,4,4,5,7
ba3d24424fa169,稳定缓升型,3,4,4,3,9
ba50e5fc05cc18,涨幅微弱型,5,2,7,2,1
ba5a22ba0a0942,稳定缓升型,3,4,4,3,9
ba5fe53a328f03,后期加速上升型,4,1,3,6,5
ba8105525f6332,先降后升型,2,6,1,8,3
baa03106e6fc38,稳定缓升型,3,4,6,3,9
baa5125e6bfaf9,涨幅微弱型,5,2,7,2,1
baae599929aaa5,涨幅微弱型,5,2,7,2,1
babad329c9de42,稳定缓升型,4,1,6,1,6
bafcf6fab3148c,涨幅微弱型,5,2,7,2,1
bb47a575e8d93c,涨幅微弱型,5,2,7,2,1
bb6e083c990b83,后期加速上升型,3,4,4,3,9
bb7fbca523baac,快速稳定型,2,6,6,1,6
bb811c2a6113af,快速稳定型,2,6,6,1,6
bb86b359f49625,后期加速上升型,4,5,5,4,8
bbc00d8e373e7d,渐进上升型,4,1,3,6,5
bbd20c18c672dc,后期加速上升型,3,4,4,5,7
bbe5e5811869e4,涨幅微弱型,5,2,7,2,1
bbe81bbef08d0c,后期加速上升型,3,5,5,4,9
bbec9437885642,稳定缓升型,4,1,6,1,9
bbf4fd90169dff,涨幅微弱型,5,2,7,2,1
bc099fd3917649,涨幅微弱型,5,2,7,2,2
bc0e7bd0783b93,涨幅微弱型,5,2,7,2,1
bc11947e04f1a7,涨幅微弱型,5,2,7,2,1
bc242f38027233,涨幅微弱型,1,3,2,7,4
bc45345aaf5695,降压主导型,1,3,2,7,4
bc996378ff9bf6,快速稳定型,2,6,6,1,2
bc99c5698681e8,渐进上升型,4,1,3,6,5
bca032a5d9c818,降压主导型,1,3,2,7,4
bcabe9f14e762a,涨幅微弱型,1,3,2,7,4
bcb4e8b43b1b13,涨幅微弱型,5,2,7,2,1
bcc7807608ee3d,涨幅微弱型,5,2,7,2,1
bcd255aec24495,涨幅微弱型,5,2,7,2,1
bd2da2178bc6de,涨幅微弱型,1,2,7,2,1
bd39e969579c55,复杂波动或待判型,3,4,4,5,2
bd7d5f0d1ee7f0,后期加速上升型,3,4,4,5,7
bd87952a68b701,涨幅微弱型,5,2,7,2,1
bd9c01c4889227,先降后升型,3,4,4,5,7
bde761fb405783,稳定缓升型,3,4,4,3,9
bdf356ac82668b,先降后升型,3,4,4,5,7
be13307142e1bc,降压主导型,1,3,2,7,4
be2491de90d665,冲高回落型,5,2,7,2,2
be380ec4315eb0,后期加速上升型,4,5,5,4,8
be3cf95b07c4a9,后期加速上升型,3,4,4,3,9
be6395499fcdf7,先降后升型,3,4,4,5,7
be6c2fa5c152e0,复杂波动或待判型,1,3,2,7,4
be86d7dde8250d,涨幅微弱型,5,2,7,2,1
bea64a10f3c5dd,后期加速上升型,3,4,4,3,7
bea7c9c0f32124,快速稳定型,2,6,6,1,6
beabae893b56dd,后期加速上升型,5,2,4,5,7
beb0ca161005ea,先降后升型,3,4,4,5,7
bebb9e83a35717,涨幅微弱型,5,2,7,2,1
bec60ba0a4af49,稳定缓升型,4,1,6,1,6
becbf95becd3b8,后期加速上升型,3,4,4,5,7
bef846949574eb,涨幅微弱型,5,2,7,2,1
befb3302b47132,后期加速上升型,3,5,5,4,8
bf1e157bf84a4d,涨幅微弱型,1,3,7,2,1
bf22bc42d9d4e4,后期加速上升型,3,5,5,4,9
bf3dce8942809d,后期加速上升型,4,5,5,4,9
bf43d4f7cf84fa,后期加速上升型,4,5,5,4,9
bf93609ccf7e4c,稳定缓升型,2,6,1,8,3
bfa6a2b6c17ec9,稳定缓升型,4,1,6,1,9
bfb7a1ad3e28aa,渐进上升型,3,4,4,3,2
bfd369d7951828,稳定缓升型,4,1,6,1,6
bfd72e46afeae4,先降后升型,5,2,7,5,7
bff7f583bada0d,涨幅微弱型,1,3,7,2,1
c001dc76a8aa7e,涨幅微弱型,1,2,7,2,1
c018f98a98e854,后期加速上升型,4,5,5,4,8
c0438765d6d879,后期加速上升型,3,4,4,5,7
c0500a0a93418f,降压主导型,1,3,2,7,4
c05b7d9b3a951c,后期加速上升型,3,4,4,3,9
c08da1b21a5ebb,涨幅微弱型,1,3,2,7,4
c090e9bb978810,稳定缓升型,2,6,6,1,6
c0a960c6cd1575,涨幅微弱型,5,2,7,2,1
c0af9bef8fc56b,涨幅微弱型,5,2,7,2,1
c0b91be3845004,稳定缓升型,2,6,1,8,3
c0ec949c704588,涨幅微弱型,5,2,7,2,1
c1338c464ad0a9,渐进上升型,3,4,4,3,9
c143bc64166439,复杂波动或待判型,1,3,2,5,4
c155aed810c1be,涨幅微弱型,5,2,7,2,1
c1bd7a97f3f16e,稳定缓升型,3,4,4,3,9
c1c5751109b7a3,涨幅微弱型,1,3,2,7,4
c1f353c94a1f17,快速稳定型,4,1,6,1,6
c1fe5933979848,渐进上升型,4,1,3,6,5
c1fec1295cecd1,复杂波动或待判型,2,6,1,8,3
c20293b5139114,复杂波动或待判型,3,4,4,3,2
c203c2e249aa5c,后期加速上升型,4,5,5,4,8
c2064e2a4c0ace,涨幅微弱型,5,2,7,2,1
c207c73c1e80bb,渐进上升型,3,4,4,3,9
c20cbf264a4b06,涨幅微弱型,1,3,2,7,4
c2152e0a9db617,后期加速上升型,3,5,5,4,8
c218d5ce8ea9a9,涨幅微弱型,5,2,7,2,1
c2293333d562d3,后期加速上升型,3,4,4,5,7
c22937686e1248,后期加速上升型,4,5,5,4,8
c22fbd56aaec69,涨幅微弱型,5,2,7,2,1
c2374e310fa596,先降后升型,3,5,5,4,8
c23c32b5b9335e,涨幅微弱型,1,3,2,7,4
c2537a6e246874,后期加速上升型,4,5,5,4,8
c2568e909d2662,稳定缓升型,2,6,1,8,3
c27f39f78553de,后期加速上升型,3,4,4,3,9
c29094039da629,涨幅微弱型,5,2,7,2,1
c293f089dff51d,渐进上升型,4,1,3,6,5
c2a4657502bdeb,涨幅微弱型,5,2,7,2,1
c2b141d47aae59,快速稳定型,2,6,6,1,6
c2cfdebb497a64,涨幅微弱型,5,2,7,2,1
c2da8a31024709,先降后升型,3,4,4,5,7
c2efbbaa9a3209,涨幅微弱型,5,2,7,2,1
c2f07a8b213d46,降压主导型,1,3,2,7,4
c2f5f8f9f594a9,后期加速上升型,3,4,4,3,7
c2f9e69035c062,后期加速上升型,3,4,4,3,9
c2fbb04809951f,涨幅微弱型,5,2,7,2,1
c30705a4efd17c,涨幅微弱型,5,2,7,5,7
c31dd2eda9c65e,涨幅微弱型,5,2,7,2,1
c340969b761973,渐进上升型,4,1,3,6,5
c341401ae9a58a,渐进上升型,3,4,4,3,9
c347d0092b9bc3,冲高回落型,1,3,2,2,2
c3665ee48ac823,后期加速上升型,4,1,3,6,5
c36b81ca3badf4,快速稳定型,2,6,6,1,6
c3855f3532a810,后期加速上升型,3,4,4,5,7
c399ad1a6580f9,稳定缓升型,3,4,6,3,9
c3e922af7f6bc6,快速稳定型,2,6,6,1,6
c3ea3c0ad08b2d,复杂波动或待判型,2,6,1,8,3
c3f3fa010d9e45,冲高回落型,1,3,2,7,4
c4013bf261d990,稳定缓升型,4,1,3,6,5
c41771fae8fada,稳定缓升型,2,6,6,3,9
c41a546006ddba,先降后升型,3,4,4,5,7
c45380ea123cdc,降压主导型,1,3,2,7,4
c45f901506f09e,涨幅微弱型,5,2,7,2,2
c46f2890e01bd4,快速稳定型,2,4,6,3,9
c49e8572ec5046,稳定缓升型,3,4,4,3,9
c4b31a898f8f11,涨幅微弱型,5,2,7,2,2
c4bd53b04263c0,降压主导型,1,3,2,7,4
c4bea93a5285ad,涨幅微弱型,5,2,7,2,1
c4d9f2b42a25ee,涨幅微弱型,5,2,7,2,2
c4e472ea7af353,涨幅微弱型,5,2,7,2,1
c4ec43d47574cd,稳定缓升型,2,6,6,1,6
c4f5905d29c21e,稳定缓升型,3,4,4,3,9
c54accbade6c35,涨幅微弱型,5,2,7,2,1
c55609a41fdd09,涨幅微弱型,5,2,7,2,1
c56e8e49b2a75c,稳定缓升型,3,4,4,3,9
c59a406b74ed73,后期加速上升型,3,5,5,3,9
c5a8079427b4f4,后期加速上升型,4,5,5,4,8
c5be7d51da49b0,后期加速上升型,3,5,5,4,8
