sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,cluster,morphology_type,Balanced_feature_KMeans__2,Balanced_feature_KMeans__3,Balanced_feature_KMeans__4,Balanced_feature_KMeans__5,Balanced_feature_KMeans__6,Balanced_feature_Ward__2,Balanced_feature_Ward__3,Balanced_feature_Ward__4,Balanced_feature_Ward__5,Balanced_feature_Ward__6,Shape_KMeans__2,Shape_KMeans__3,Shape_KMeans__4,Shape_KMeans__5,Shape_KMeans__6,Hybrid_DTW_medoid__2,Hybrid_DTW_medoid__3,Hybrid_DTW_medoid__4,Hybrid_DTW_medoid__5,Hybrid_DTW_medoid__6
0d4afd3d2a17e4,泸206H8,4,21,泸206H8,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0d6ab575618f02,阳101H31,5,10,阳101H31,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
0d6cad52a9a8a5,泸206H10,3,7,泸206H10,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
0de954bd2cd22e,阳101H35,1,20,阳101H35,4,1,低幅波动型,1,1,1,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0dffb8db6e242c,泸201H5,1,3,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
0e081d52b41022,泸203H76,4,11,泸203H76,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0e0b631fef7bbd,阳101H2,,,阳101H2,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
0e10f80c78aa41,阳101H2,66,19,阳101H2,8,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
0e2cea5a7e8a6d,阳101H31,3,7,阳101H31,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
0e334b36f7823f,泸208H2,8,11,泸208H2,10,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0e3385796d6207,阳101H51,1,7,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
0e3dff5f65f915,阳101H2,6,20,阳101H2,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
0e406deca8dc28,阳101H2,5,17,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
0e44b33442b634,阳101H32,2,22,阳101H32,6,2,早期上升趋缓型,1,2,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
0e4aec85f49143,泸201H5,3,5,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
0e5883b8711ebd,泸203H11,2,10,泸203H11,1,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
0e63ebe3a9a85c,阳101H35,3,18,阳101H35,1,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
0e98baf9e71c73,阳101H32,4,17,阳101H32,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
0e9b00941ec0ee,阳101H2,74,15,阳101H2,8,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
0eb26d7d843230,泸208H1,2,15,泸208H2,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
0ebccc0e3cb0a6,阳101H2,5,4,阳101H2,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
0ede52b71e7c4e,阳101H2,4,8,阳101H2,2,1,低幅波动型,2,1,1,5,1,1,1,1,1,1,1,3,3,5,2,2,3,4,2,6
0eeb6809e83083,泸208H1,6,4,泸208H1,5,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
0f27af5d5f834a,阳101H32,2,14,阳101H32,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
0f47322a2e15a7,阳101H25,1,28,阳101H25,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
0f6593a561d83b,泸203H66,3,11,泸203H66,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
0f6b2e10ceaf63,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
0f8814172d0526,泸203H76,1,23,泸203H76,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
0f8fc821311a0b,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,3,3,5,2,2,3,4,2,6
0f9487f58a9261,泸208H2,10,11,泸208H2,9,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0f94d566885dfc,阳101H51,2,17,阳101H51,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
0fa4f27951c0e0,阳101H31,2,13,阳101H31,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
0fbb65964f2a1e,阳101H2,2,16,阳101H2,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
0fbb6e1935c88b,阳101H31,5,14,阳101H31,7,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
0fc6f4dc71213f,泸206H8,3,19,泸206H8,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
0fdd2fd4249ff5,泸206H8,5,12,泸206H8,8,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
0ff0299b4f6805,泸201H5,4,4,泸201H5,3,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
0ffdc4462d73bd,阳101H31,1,4,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
100803fb6c165a,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
100cda03877bcf,泸203H64,5,8,泸203H64,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
1013a1b4aee135,泸201H5,3,12,泸201H5,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,5,2
1043b7772cff60,阳101H2,,,阳101H2,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
1071a5c32c9faa,阳101H35,1,14,阳101H35,3,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
107c48b342f325,阳101H32,6,20,阳101H32,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
10835e1703186b,阳101H32,6,13,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
10904f3a5c4bb7,阳101H31,1,9,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,5,2,2,3,4,2,5
1094a1ff165817,泸203H76,4,11,泸203H76,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
10b12874ceb028,泸203H9,,,泸203H9,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
10b40102d3ce52,阳101H26,,,阳101H26,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
10d6eca4c6c4ac,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
10dfaa09e1b6c1,泸203H76,3,19,泸203H76,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
10f4e933a16dd0,泸203H11,5,6,泸203H11,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
1171093ec6504a,泸208H2,8,5,泸208H2,7,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
117b77b89faa24,阳101H2,,,阳101H2,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
1193d87a7828c9,泸203H10,2,3,泸203H10,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
1198ab14822ae8,阳101H31,,,阳101H31,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
11b224736d732d,阳101H51,6,6,阳101H51,5,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
11b97de4ba3021,阳101H2,,,阳101H2,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
11cf9f4e35892e,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
11f1a04b2c4fce,阳101H51,3,14,阳101H51,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
120033330ed3bc,阳101H32,4,1,阳101H32,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
12098fe847e93c,泸203H66,3,17,泸203H66,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
120d084ef9324c,阳101H2,4,17,阳101H2,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
12410a86fc8a8e,阳101H51,5,5,阳101H51,6,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
125a7df9f266d5,阳101H51,2,14,阳101H51,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1267a8a5c6a147,泸203H11,5,7,泸203H11,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
126dc10ea9d7d2,阳101H51,3,10,阳101H51,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
1286c37bf6264f,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
12894557121a81,泸203H64,4,13,泸203H64,2,3,迟缓响应持续上升型,1,2,4,5,1,2,2,2,2,2,1,3,3,5,4,2,3,4,2,6
12aab38fc9194f,阳101H31,6,26,阳101H31,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
12bf9740568fae,阳101H34,6,6,阳101H34,5,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
12d57a9fd8783c,泸203H76,4,9,泸203H76,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
1317d055e6d06d,阳101H25,1,21,阳101H25,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
134d657954c0e4,泸206H8,5,12,泸206H8,6,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,4,1,1,3,4,3
136c40ad75fedb,泸203H76,2,14,泸203H76,4,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
136ce363048ff1,泸203H64,3,11,泸203H64,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
137ae76c8fe45d,泸203H66,3,15,泸203H66,2,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
13c1c7c7ef6722,阳101H34,6,4,阳101H34,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
13f0c02be06d96,泸203H76,1,20,泸203H76,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
1406a5eea67233,泸203H64,3,11,泸203H64,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
14259545ac7a79,阳101H31,7,21,阳101H31,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
14279e6fa0fac0,泸201H5,4,10,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
142b02e1142ed5,阳101H34,4,14,阳101H34,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
143d86a6a03164,阳101H31,,,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
144ab4222f48aa,泸203H64,5,1,泸203H64,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
146b8534aa8679,阳101H35,2,12,阳101H35,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
14a8c739577be2,泸201H5,4,5,泸201H5,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
14aa51a67beca0,阳101H34,1,8,阳101H34,2,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
14b9c641c5f831,泸206H8,3,20,泸206H8,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
14c9e4df869bad,泸203H64,3,9,泸203H64,2,2,早期上升趋缓型,1,2,2,3,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
14ca6377e9f5b0,泸203H64,5,10,泸203H64,2,1,低幅波动型,2,1,1,5,2,2,3,3,3,3,1,1,2,5,2,2,3,4,2,1
14f4c0b6846b24,泸201H5,1,22,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
151e97d417cd84,泸203H9,3,3,泸203H9,6,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
152d735839b2dc,泸203H76,2,11,泸203H76,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
153819a79118c3,泸203H64,3,5,泸203H64,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
15407eca941854,泸201H5,4,1,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
154334fa243ca2,泸203H66,1,19,泸203H66,sensor:No09,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
157b64251f9dea,阳101H6,8,27,阳101H6,7,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
15831bbda50f3c,泸208H2,1,13,泸208H2,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
15905fa7a6c2da,阳101H34,6,8,阳101H34,5,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
15a59a526a7ac0,阳101H34,2,21,阳101H34,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
15da825d224bb5,泸208H1,6,1,泸208H1,5,3,迟缓响应持续上升型,1,2,4,1,6,2,2,2,2,6,2,3,3,2,4,2,3,4,2,6
15f1df44fbc22e,泸206H10,3,12,泸206H10,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
1606404b5fac98,阳101H32,6,6,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
16389632bc9b35,阳101H2,,,阳101H2,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
165a4144d7fcb2,泸201H5,2,9,泸201H5,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
165c1226c41f30,阳101H2,52,22,阳101H32,7,1,低幅波动型,1,1,1,3,2,1,1,1,1,1,2,3,3,2,4,1,1,3,4,3
16757ac5822fdf,泸203H64,1,4,泸203H64,4,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,2,3,3,2,4,1,1,3,4,3
1682a5d007ed8b,泸208H2,9,11,泸208H2,7,2,早期上升趋缓型,1,2,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
16892e71b47925,阳101H35,1,5,阳101H35,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
16b4f6a0ad46b2,阳101H26,,,阳101H26,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
16bcbb310b8658,泸203H76,3,19,泸203H76,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
16bffd7477b9e9,阳101H51,1,6,阳101H51,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
16f47b261c62da,阳101H2,6,21,阳101H2,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
1714723c57ff75,阳101H75,3,9,阳101H75,2,3,迟缓响应持续上升型,1,2,4,1,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
1721f6d000043e,阳101H34,6,5,阳101H34,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
172dc10d865e90,阳101H35,3,19,阳101H35,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
1730a897fb55c9,泸201H5,3,3,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
174628678247f5,阳101H31,3,6,阳101H31,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,2,2,3,2,1,5
1749cd99c58818,泸203H76,2,16,泸203H76,4,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
1751fe0e122e8b,泸203H9,3,8,泸203H9,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
17631b3287ff10,阳101H35,3,10,阳101H35,1,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
1775c867d60695,阳101H2,4,4,阳101H2,2,3,迟缓响应持续上升型,1,2,4,1,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1787f9cdc586e0,阳101H2,2,11,阳101H2,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
178cacc798829f,阳101H34,1,13,阳101H34,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
1792e939c0aaea,阳101H2,4,21,阳101H2,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
179308ddba2cbb,阳101H32,4,5,阳101H32,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
17945766d1a6bb,阳101H32,4,2,阳101H32,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
17eb8a046a4c51,泸203H64,3,2,泸203H64,5,1,低幅波动型,2,1,1,5,2,2,3,3,3,3,1,3,3,5,4,1,1,4,2,1
17fc360dfeca75,阳101H31,2,1,阳101H31,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
182eae42fdf5c8,阳101H35,3,21,阳101H35,sensor:压力,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
18319290e5f17f,阳101H34,2,10,阳101H34,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
18359f7d07aeb0,泸203H76,4,7,泸203H76,1,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
18364bdf5628de,阳101H32,6,13,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
183b74f07bf90a,阳101H32,4,20,阳101H32,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
18558ef59b1931,泸203H64,1,16,泸203H64,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
188e7ab80b7528,泸203H76,3,13,泸203H76,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
188fde950d2f93,阳101H26,,,阳101H26,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
189d07b0c08ed5,泸201H5,1,15,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
18b47bff520ff1,泸203H64,4,7,泸203H64,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
18b7f53df32b8a,泸203H64,2,2,泸203H64,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
18c702348bb849,泸208H2,7,6,泸208H2,8,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
18c7722439c780,阳101H31,3,11,阳101H31,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
18e5d9366c876e,泸203H66,2,18,泸203H66,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
190e33dd5bfc6c,阳101H37,,,阳101H37,2,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
1931fcc505b0dc,泸208H1,4,7,泸208H1,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
194ef006903355,阳101H31,1,5,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
19bba028634ef6,泸203H76,1,9,泸203H76,4,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
19c03bf99fcc3d,泸201H5,1,23,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
1a11e82a584766,阳101H51,1,19,阳101H51,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1a39da74b54e8a,泸208H1,4,19,泸208H1,5,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
1a3b88b1ecc005,泸201H5,1,22,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
1a43b90a1f92fe,泸206H8,5,6,泸206H8,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,2,1,5,3
1a51eb8a07bc47,阳101H26,,,阳101H26,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
1a5a11fad7b0e4,阳101H34,2,13,阳101H34,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
1a6331ae8091c3,泸203H76,3,18,泸203H76,2,3,迟缓响应持续上升型,2,1,4,5,1,1,1,1,1,1,1,3,2,5,2,2,3,4,2,6
1aad6280508974,泸208H2,6,4,泸208H2,8,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
1ab27165d07cc8,阳101H35,1,8,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
1ae87466ff0a0d,泸203H64,2,6,泸203H64,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1ae99f113e557d,泸203H64,3,13,泸203H64,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1aeb6e0e67b57f,泸201H5,2,7,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
1af2b383c4f9c7,阳101H35,1,21,阳101H35,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
1b3a34f93d005a,泸201H5,1,12,泸201H5,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,2,1,1,2,1,5,2
1b81992eb7746c,阳101H26,,,阳101H26,4,1,低幅波动型,1,1,1,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1ba402f39ba430,阳101H51,1,14,阳101H51,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
1ba54785f0ca1f,阳101H31,,,阳101H31,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
1bb7cf29a71aa1,阳101H51,2,16,阳101H51,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
1bd057eadd92c0,阳101H51,4,1,阳101H51,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
1bd91e6c74f711,泸203H9,2,15,泸203H9,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
1be12598bb7629,泸203H76,1,7,泸203H76,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
1be45526c95afc,阳101H31,5,23,阳101H31,6,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
1be5bd6269610e,阳101H43,,,阳101H43,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
