file,sheet,column,platform,source,stage,monitor,monitor_platform,mapping,header,unit,channel_id,status,reason,alternate_record_flag,sample_id,final_sample_id,final_cluster
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-7段压裂施工-1、2、3井分点压力监测.xls,Sheet1,4,泸203H76,3.0,7.0,3,泸203H76,header,3井压力,MPa_context_assumed,7ce72d8a711c8f,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸203H91\泸203H91 邻井压力监测\泸203H91平台窜压数据_4井第4段_4井分点数据(2).xls,导出数据,1,泸203H91,4.0,4.0,4,泸203H91,header,4#4井井口套压(MPa),MPa_explicit,f64d92b43c8931,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-1段压裂施工-1、2、3、5、6、7、8井分点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,1.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,ffd63b408805b3,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-2段压裂施工-1、2、3、5、6、7、8井分点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,2.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,ddb918e60d6ff7,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-2段压裂施工-1、2、3、5、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,2.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,b48f7feda41a4a,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-3段压裂施工-1、2、3、5、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,3.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,b5e5a43dd90862,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-4段压裂施工-1、2、3、5、6、7、8井分点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,4.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,64de15f59689e4,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-4段压裂施工-1、2、3、5、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,4.0,4,泸206H8,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,703601f3992e34,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-8段压裂施工-1、2、3、5、6、7、8井分点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,8.0,4,泸206H8,V1_validated_parser_fallback,4井套压1(MPa),MPa_context_assumed,415c21f5f237a5,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-8段压裂施工-1、2、3、5、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,8.0,4,泸206H8,V1_validated_parser_fallback,4井套压1(MPa),MPa_context_assumed,eac32e8b8ba4e6,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-9段压裂施工-1、2、3、5、6、7、8井分点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,9.0,4,泸206H8,V1_validated_parser_fallback,4井套压1(MPa),MPa_context_assumed,3a1ad9a56fea5a,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-4-9段压裂施工-1、2、3、5、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,4.0,9.0,4,泸206H8,V1_validated_parser_fallback,4井套压1(MPa),MPa_context_assumed,d55c046c1521eb,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-11段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,11.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,251ca200fabe21,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-11段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,11.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,e5776f4f129456,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-12段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,12.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,d54153a8457127,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-12段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,12.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,46a730ee77e2c2,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-13段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,13.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,35cd37a8a06045,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-13段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,13.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,ad7eaa782a0f1b,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-14段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,14.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,2dd63221a29afe,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-14段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,14.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,4c99275125000d,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-3段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,3.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,c985bc13cb64ee,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-3段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,3.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,d4d315603d5d3e,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-4段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,4.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,0463b0f30a7eea,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-4段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,4.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,e13c6077f404d3,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-5段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,5.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,644a695880fda0,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-5段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,5.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,6eda9699dfacd6,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,6.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,48ec6bb7ce27af,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,6.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,6cf2b8c7bf0644,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,7.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,42cadb7f9457a6,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、4、6、7、8井分点压力监测.xls,导出数据,legacy_2,泸206H8,5.0,7.0,5,泸206H8,V1_validated_parser_fallback,5井套压(MPa),MPa_context_assumed,e12723cf33ef32,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-20,1,阳101H25,1.0,20.0,1,阳101H25,header,1井套压,MPa_context_assumed,058273da04a179,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-21,1,阳101H25,1.0,21.0,1,阳101H25,header,1井套压,MPa_context_assumed,d549b0764fb656,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-23,1,阳101H25,1.0,23.0,1,阳101H25,header,1井套压,MPa_context_assumed,c641b3c1d094c5,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-24,1,阳101H25,1.0,24.0,1,阳101H25,header,1井套压,MPa_context_assumed,a67e9637ff382c,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-25,1,阳101H25,1.0,25.0,1,阳101H25,header,1井套压,MPa_context_assumed,77775370597d68,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-26,1,阳101H25,1.0,26.0,1,阳101H25,header,1井套压,MPa_context_assumed,f131fc294492cb,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-27,1,阳101H25,1.0,27.0,1,阳101H25,header,1井套压,MPa_context_assumed,78ad7540e9ef37,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-28,1,阳101H25,1.0,28.0,1,阳101H25,header,1井套压,MPa_context_assumed,f86dbef476524d,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-28 (2),1,阳101H25,1.0,28.0,8,阳101H25,header,8井套压,MPa_context_assumed,6b7b6f61d04afb,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-28 (3),1,阳101H25,1.0,28.0,5,阳101H25,header,5井套压,MPa_context_assumed,da3a0af352ad6e,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H25\阳101H25 邻井压力监测\阳101H25_邻井压力监测数据_邻井压力监测数据_压窜模板1井.xlsx,1-28 (3),legacy_72,阳101H25,1.0,28.0,8,阳101H25,V1_validated_parser_fallback,8井砂浓,MPa_context_assumed,4c3a8fb1989b4b,非压力变量,仅压力曲线进入聚类,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\1井_8_12：07-17：00.xlsx,Sheet1,legacy_0,阳101H31,1.0,8.0,5,阳101H31,V1_validated_parser_fallback,5井,MPa_context_assumed,144ab25ee0756a,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31--井第4段压裂期间阳101H25-5井压力数据.csv,text,legacy_0,阳101H31,,,5,阳101H25,V1_validated_parser_fallback,5井套压,MPa_context_assumed,b2225eddb6b7a6,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台1井第3段压裂期间阳101H25-5井压力秒点数据(1).csv,text,legacy_0,阳101H31,1.0,3.0,5,阳101H25,V1_validated_parser_fallback,5井套压,MPa_context_assumed,4d25db0762f702,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_0,阳101H31,2.0,3.0,2,阳101H25,V1_validated_parser_fallback,2井套压,MPa_context_assumed,e3705c16f6b416,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_1,阳101H31,2.0,3.0,3,阳101H25,V1_validated_parser_fallback,3井套压,MPa_context_assumed,15e9827de76dc5,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_2,阳101H31,2.0,3.0,4,阳101H25,V1_validated_parser_fallback,4井套压,MPa_context_assumed,ebab9a62c0cadd,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_3,阳101H31,2.0,3.0,1,阳101H25,V1_validated_parser_fallback,1井套压,MPa_context_assumed,b6b3dda1b877be,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_4,阳101H31,2.0,3.0,5,阳101H25,V1_validated_parser_fallback,5井套压,MPa_context_assumed,93500fcf3d9777,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H31\阳101H31 邻井压力监测\阳101H31平台2井第3段压裂期间阳101H25平台压力秒点数据.csv,text,legacy_5,阳101H31,2.0,3.0,6,阳101H25,V1_validated_parser_fallback,6井套压,MPa_context_assumed,44f9a5408f8aa1,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,2,阳101H32,4.0,22.0,1,阳101H32,header,1井环空压力,MPa_context_assumed,83ba06e9549e49,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,5,阳101H32,4.0,22.0,2,阳101H32,header,2井环空压力,MPa_context_assumed,400b6e82deadcd,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,8,阳101H32,4.0,22.0,3,阳101H32,header,3井环空压力,MPa_context_assumed,805a1a97b505ab,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,14,阳101H32,4.0,22.0,5,阳101H32,header,5井环空压力,MPa_context_assumed,76d6bd880a7650,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,17,阳101H32,4.0,22.0,6,阳101H32,header,6井环空压力,MPa_context_assumed,68cdfb459ba6b7,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4-22段压裂施工-1、2、3、5、6、7井压力监测.xlsx,1.邻井压力监测表,20,阳101H32,4.0,22.0,7,阳101H32,header,7井环空压力,MPa_context_assumed,8f34257f63bfc6,过少观测,少于6点,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-4井第2段施工邻井监测20251120.xlsx,Sheet1,13,阳101H32,4.0,2.0,4,阳101H32,header,4井,MPa_context_assumed,7dfdb94ec5373b,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-6-5段压裂施工-11、14井压力监测.xlsx,Sheet1,21,阳101H32,6.0,5.0,6,阳101H32,header,6井,MPa_context_assumed,9473c3fc13742c,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-6-9段压裂施工-1、2、3、4、5、7井压力监测.xlsx,1.邻井压力监测表,46,阳101H32,6.0,9.0,6,阳101H32,header,6井,MPa_context_assumed,237bac87a96b81,施工井自身压力,源井与监测井相同,,,,
E:\压裂窜扰项目\02 规范化\阳101H32\阳101H32 邻井压力监测\阳101H32-6井第7段   阳101H2平台邻井情况  20251117.xlsx,Sheet1,21,阳101H32,6.0,7.0,6,阳101H32,header,6井,MPa_context_assumed,41599af5083574,施工井自身压力,源井与监测井相同,,,,
