sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,stage_group,pair_id,well_identity_known,event_identity_known,window_basis,construction_coverage,pump_file,file,sheet,column,platform,source,stage,monitor,mapping,header,unit,channel_id,alternate_record_flag,rawhash,alias_count,conflict_count,matrix_row,fragment_only,fragment_discarded_points,native_n,native_dt_s,duration_min,max_gap_s,baseline_mpa,baseline_method,baseline_noise_mpa,pressure_peak_mpa,amplitude_range_mpa,rise_peak_mpa,drop_min_mpa,end_dp_mpa,initial_relative_rise_mpa,initial_relative_drop_mpa,initial_10pct_dp_mpa,early_25pct_dp_mpa,middle_50pct_dp_mpa,late_75pct_dp_mpa,tail_90pct_dp_mpa,initial_rate_mpa_min,early_rate_mpa_min,middle_rate_mpa_min,tail_rate_mpa_min,max_rate_mpa_min,min_rate_mpa_min,max_acceleration_mpa_min2,min_acceleration_mpa_min2,early_to_late_acceleration_mpa_min2,observed_onset_min,true_pump_response_delay_min,onset_reference,onset_censored,onset_fraction,peak_time_fraction,trough_time_fraction,area_mean_mpa,recovery_fraction,early_slope_shape,middle_slope_shape,late_slope_shape,early_late_slope_change_shape,acceleration_p95_shape,acceleration_p05_shape,dip_fraction,end_peak_ratio,native_rate_timescale_min,acceleration_timescale_min,low_resolution,max_native_jump_mpa,operational_flag,nonstationary_baseline,t0_observed_s,t1_observed_s,shape_level_10,shape_level_25,shape_level_50,shape_level_75,shape_level_90,shape_end,included,duplicate_sample_of
77b898a65eaf38,泸201H5,1,16,泸201H5,4,泸201H5|1|16|20345,泸201H5|1|泸201H5|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-16 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-16段压裂施工-2、3、4井压力监测.xls,导出数据,1,泸201H5,1,16,4,header,4井压力(MPa),MPa_explicit,da21995ce1231d,False,25a44afa8adebf9958ad2f12c3d90b91571cb3b92c8b3f42f6bcdccaf6ef8182,0,0,654,False,0,9639,1.0,160.63333333333333,1.0,22.6,pre_pump_last180s,0.01048356513787339,22.63,0.026217948717943418,0.014405594405591415,-0.03522144522138859,-0.027365967365902577,0.012797202797134588,-0.03682983682984542,-0.007191142191148008,-0.02236596736597107,-0.028123543123546924,-0.022663170163177433,-0.020498834498838263,-0.0011347743165900398,-0.0005602523041545581,-9.608712315858053e-05,4.073989846286342e-05,0.0053275058275062265,-0.005660839160838549,0.006121212121216855,-0.0070571095571130725,4.988522121746599e-06,,,observed_window_only,True,1.0,0.0,0.8286604361370716,-0.02036341434032115,0.20885780885746996,-0.4499759756201359,-0.07717397441686659,0.032720928448756466,0.4826969040688923,789.7302562295669,-910.4753810869595,0.1841491841492271,-0.20885780885746996,0.5,5.5,False,0.05000000000000071,False,False,1757833378.0,1757843016.0,-0.09994172494141297,-0.1758158508155283,-0.20460372960340756,-0.1773018648015601,-0.16648018647986423,-0.14510489510495717,True,
f03762b6e9ac79,泸201H5,1,16,泸201H5,2,泸201H5|1|16|20345,泸201H5|1|泸201H5|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-16 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-16段压裂施工-2、3、4井压力监测.xls,导出数据,2,泸201H5,1,16,2,header,2井压力(MPa),MPa_explicit,df788ca843ac16,False,45c7fb0bc2b2759dfe17b6dea06b291cbdcefc3e9fd8dfd99d7fae135d1ef3d0,0,0,655,False,0,9639,1.0,160.63333333333333,1.0,61.41,pre_pump_last180s,0.010483565137869667,61.55,0.09233682983683167,0.039636363636390115,-0.11044289044271238,-0.039930069929894785,0.018494172494023076,-0.13158508158507942,-0.03453379953379923,-0.06232517482517607,-0.1031585081585078,-0.1303263403263397,-0.05405361305361117,-0.0035410667763541978,-0.002186729711119567,-0.00047351520505793936,0.0016659623123020653,0.012033100233104213,-0.01304312354312458,0.01343939393938384,-0.012700466200475446,3.19791825973989e-05,,,observed_window_only,True,1.0,0.012461059190031152,0.7476635514018691,-0.05965706839315139,0.3978321678314245,-1.7563084129808655,-0.3803116288623683,1.338045397163942,3.0943538101448076,1733.8879635508854,-1638.5549509012185,0.6579254079253971,-0.2541958041950565,0.5,5.5,False,0.07000000000000028,False,False,1757833378.0,1757843016.0,-0.12150349650274354,-0.2604603729596277,-0.4646270396262864,-0.6004662004654459,-0.21910256410180323,-0.07062937062961794,True,
e193d504e9e6d1,泸201H5,1,16,泸201H5,3,泸201H5|1|16|20345,泸201H5|1|泸201H5|3,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-16 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-16段压裂施工-2、3、4井压力监测.xls,导出数据,3,泸201H5,1,16,3,header,3井压力(MPa),MPa_explicit,dbea8978d2d51a,False,0e96a263f86cd05d782b68627c94bfb4be8d80efc726b8e5f59c981c2db4225b,0,0,656,False,0,9639,1.0,160.63333333333333,1.0,0.05,pre_pump_last180s,0.0,0.08,0.02231118881118898,0.02083916083916104,-0.007435897435897322,0.01999999999999999,0.0212354312354313,-0.007039627039627065,0.0003962703962703956,0.0003962703962703956,0.005034965034965047,0.013537296037296049,0.01800699300699307,-3.5338992558239523e-05,8.584911023935445e-05,0.00016759450557645816,0.00040184311322522616,0.004217948717948748,-0.0038881118881118944,0.004149184149184151,-0.004353146853146861,2.622901041592627e-06,,,observed_window_only,True,1.0,0.9813084112149533,0.056074766355140186,0.004549191211361933,0.004195804195805258,0.06895114370724152,0.13460632039549197,0.3227469937720608,0.25379585006481925,535.3083991193994,-561.6227164918424,0.035198135198135326,0.1290209790209789,0.5,5.5,False,0.030000000000000006,False,False,1757833378.0,1757843016.0,0.02902097902097965,0.02902097902097965,0.05221445221445291,0.09472610722610791,0.11707459207459303,0.1290209790209789,True,
2328e2fc04730a,泸201H5,1,17,泸201H5,4,泸201H5|1|17|20346,泸201H5|1|泸201H5|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-17 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-17段压裂施工-2、3、4井压力监测.xls,导出数据,1,泸201H5,1,17,4,header,4井压力(MPa),MPa_explicit,0805b93ba6b059,False,e0d1b678d31c1f5c1a7159da8cbc53b8a821e13c07d327c1a8074aabec48c056,0,0,657,False,0,10939,1.0,182.3,1.0,22.34,pre_pump_last180s,0.01048356513787339,22.39,0.03499207459209117,0.02414918414924827,-0.027668997668936157,-0.017692307692247056,0.017645687645742925,-0.0341724941724415,-0.003449883449830095,-0.0015384615384057554,-0.012424242424192045,-0.016060606060552374,-0.020675990675938748,0.0001206948575390544,0.0001715355885173135,-0.00021209924823060368,2.7860800327702196e-05,0.006974358974359519,-0.00820979020979351,0.008037296037294087,-0.007454545454538675,-1.0508304127965718e-06,,,observed_window_only,True,1.0,0.23351648351648352,0.7802197802197802,-0.0020039523467335206,0.20920745920747663,0.15635468893353124,-0.19332846476219526,0.02539511949870055,-0.1309595694348307,1335.528950116226,-1238.6953545443278,0.17086247086220752,-0.12097902097876201,0.5,5.5,False,0.060000000000002274,False,False,1757920324.0,1757931262.0,-0.017249417249150474,-0.007692307692028777,-0.06212121212096022,-0.08030303030276187,-0.10337995337969373,-0.1409090909092292,True,
62820a93a45618,泸201H5,1,17,泸201H5,2,泸201H5|1|17|20346,泸201H5|1|泸201H5|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-17 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-17段压裂施工-2、3、4井压力监测.xls,导出数据,2,泸201H5,1,17,2,header,2井压力(MPa),MPa_explicit,7f1de3f59e4edd,False,c259947b0d16b451475005c15b4825228e3cd9804a380fe70c21e77b0b1b9048,0,0,658,False,0,10939,1.0,182.3,1.0,61.81,pre_pump_last180s,0.010483565137877116,61.89,0.13023776223776054,-0.021491841491673824,-0.18083916083899254,-0.12317016316999485,0.009487179487173591,-0.14986013986014513,-0.02331468531468773,-0.03617715617716044,-0.14515151515152525,-0.12715617715618066,-0.11427505827506365,-0.0015520010256793444,-0.0017554107704061484,-0.0008825535814407169,0.0007786818855964244,0.01373892773892749,-0.015682983682981443,0.013962703962691595,-0.01440559440561202,1.853423043337043e-05,,,observed_window_only,True,1.0,0.016483516483516484,0.45604395604395603,-0.12299317066168426,0.5083916083916051,-1.6000569172252042,-0.8044475894832134,0.7097685387211408,2.3098254559463447,2320.1329498813943,-2393.7264825204093,0.7493006993007256,-0.45046620046544916,0.5,5.5,False,0.0899999999999963,False,False,1757920324.0,1757931262.0,-0.10608391608315063,-0.1703962703955142,-0.7152680652673382,-0.6252913752906153,-0.5608857808850302,-0.40559440559430726,True,
456d3cd79dfaa0,泸201H5,1,17,泸201H5,3,泸201H5|1|17|20346,泸201H5|1|泸201H5|3,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-17 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-17段压裂施工-2、3、4井压力监测.xls,导出数据,3,泸201H5,1,17,3,header,3井压力(MPa),MPa_explicit,7a1000d05ac1ee,False,cc20f50a4fd227a50325282682b5d860d96f09c829c642470226783da162af6b,0,0,659,False,0,10939,1.0,182.3,1.0,0.05,pre_pump_last180s,0.010483565137871747,0.08,0.01989650349650366,0.022307692307692514,-0.0032634032634031307,0.010093240093240259,0.020303030303030364,-0.005268065268065281,0.0029277389277389374,0.010069930069930094,0.01682983682983688,0.009020979020979036,0.010167832167832189,0.00011827432880065113,0.00012477435176755567,4.4787987931800884e-05,-0.0001339818882164348,0.005729603729603742,-0.005268065268065292,0.005034965034965057,-0.005948717948717963,-1.8925305539147226e-06,,,observed_window_only,True,1.0,0.6593406593406593,0.20604395604395603,0.010709792127784612,0.061072261072261276,0.113731821636127,0.040824250999836505,-0.12212449110928034,-0.23585631274540733,836.6422657342692,-988.4773435897458,0.026340326340326403,0.02074592074592138,0.5,5.5,False,0.04000000000000001,False,False,1757920324.0,1757931262.0,-0.00505827505827448,0.030652680652681306,0.06445221445221523,0.025407925407926017,0.03114219114219178,-0.029020979020979443,True,
728d805913c8fe,泸201H5,1,18,泸201H5,4,泸201H5|1|18|20347,泸201H5|1|泸201H5|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-18 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-18段压裂施工-2、3、4井压力监测.xls,导出数据,1,泸201H5,1,18,4,header,4井压力(MPa),MPa_explicit,8db1a5baec3948,False,4de4e97668a799001c2aebdc6e96b3ac301ba97932614bd5641209e78b6315b3,0,0,660,False,0,9337,1.0,155.6,1.0,22.15,pre_pump_last180s,0.01048356513787339,22.19,0.0215093240093557,0.0063403263403891685,-0.023916083916020625,-0.020734265734240864,0.00911655011657686,-0.021139860139832933,-0.008293706293679294,-0.007561771561745092,0.00707692307694785,-0.0077132867132600974,-0.015533799533775648,9.450471327525973e-05,3.7076021851311886e-05,-1.1607964982964862e-05,-0.0003965955262765423,0.007310489510490644,-0.006869463869463921,0.008089743589741436,-0.007441958041932572,-3.7161229488248e-06,,,observed_window_only,True,1.0,0.16720257234726688,0.9646302250803859,-0.009197571922447436,0.13537296037315016,0.028845145000320642,-0.009030996756746661,-0.30855131944314984,-0.3373964644434705,979.3184717946109,-900.8996262906228,0.10569930069916467,0.0012237762238598293,0.5,5.5,False,0.060000000000002274,False,False,1758006636.0,1758015972.0,0.04954545454572922,0.05320512820540022,0.12639860139886494,0.05244755244782521,0.013344988345247461,-0.0013986013987121737,True,
1d4a9e216f6bb2,泸201H5,1,18,泸201H5,2,泸201H5|1|18|20347,泸201H5|1|泸201H5|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-18 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-18段压裂施工-2、3、4井压力监测.xls,导出数据,2,泸201H5,1,18,2,header,2井压力(MPa),MPa_explicit,95cb12d90f1355,False,405a1fbed00563b969c1ded6ba4a6bcb8784ba1cc655901f51b1c834a22a88fb,0,0,661,False,0,9337,1.0,155.6,1.0,60.65,pre_pump_last180s,0.010483565137869667,60.82,0.1517995337995309,0.15496503496503067,-0.050559440559268864,0.12966200466216904,0.17850815850798796,-0.027016317016311575,0.02678088578088591,-0.0001282051282096529,0.023962703962702392,0.06511072261073103,0.12140093240094103,0.0013731381033496273,-3.112699757641854e-05,0.0009374401209530771,0.002558827970882674,0.011941724941725691,-0.008177156177152155,0.01113986013985339,-0.009773892773896264,2.2193273080197878e-05,145.5,145.5,pump,False,0.9350899742930592,1.0,0.01929260450160772,0.01982329474312592,0.12311443801675098,-0.024216804114453618,0.7293284141014938,1.9907681613467199,2.0149849654611733,1348.5558209782037,-1183.196182751005,0.13508158508155788,0.526981351982112,0.5,5.5,False,0.07000000000000028,False,False,1758006636.0,1758015972.0,-0.10513986013909005,-0.23968531468456789,-0.11923076923000764,0.08650932401013556,0.36796037296118556,0.6534965034964202,True,
606ce7edc41caf,泸201H5,1,18,泸201H5,3,泸201H5|1|18|20347,泸201H5|1|泸201H5|3,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-18 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-18段压裂施工-2、3、4井压力监测.xls,导出数据,3,泸201H5,1,18,3,header,3井压力(MPa),MPa_explicit,6da7fd7a9fbc2f,False,2d2820e72966212c12cc513cfdc2c24d25ee64859bb7df20185932c62d52a1d5,0,0,662,False,0,9337,1.0,155.6,1.0,0.07,pre_pump_last180s,0.010483565137871747,0.1,0.015082750582750626,0.012307692307692547,-0.020675990675990547,-0.0005361305361304622,0.014489510489510624,-0.01849417249417247,0.003000000000000093,-0.013138694638694595,0.002181818181818271,0.007216783216783348,0.0008181818181818841,0.00020558620265366106,-0.00015520757310612954,9.85716564101614e-05,-0.00022775430582813345,0.004833333333333351,-0.005411421911421924,0.004735431235431233,-0.005449883449883471,-6.216515228963489e-07,,,observed_window_only,True,1.0,0.7620578778135049,0.3536977491961415,-0.0013303641517007276,0.06421911421911504,-0.12075149187656876,0.07668874868710555,-0.1771928499342878,-0.056441358057719035,573.2561519813515,-659.7454508158532,0.09247086247086235,-0.016666666666666392,0.5,5.5,False,0.030000000000000006,False,False,1758006636.0,1758015972.0,-0.009895104895104,-0.09058857808857744,-0.01398601398601311,0.011188811188812276,-0.02080419580419504,-0.020979020979021296,True,
9f0a6e5db2d792,泸201H5,1,19,泸201H5,4,泸201H5|1|19|20347,泸201H5|1|泸201H5|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-19 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-19段压裂施工-2、3、4井压力监测.xls,导出数据,1,泸201H5,1,19,4,header,4井压力(MPa),MPa_explicit,b5064ffa94a7a4,False,d0cab84acc156954acf7283fba5a6c1ffece1b8eb2b26f2f7c9fec8677d368e3,0,0,663,False,0,9342,1.0,155.85,6.0,22.2,pre_pump_last180s,0.01048356513787339,22.35,0.10086247086247155,0.11267132867132901,-0.013216783216776662,0.10865967365973539,0.11108624708618464,-0.014801864801921027,0.02680419580419411,0.027733100233100494,0.06741258741258704,0.08449883449883622,0.0912634032634024,0.00156034459187308,0.0006767998163950225,0.0006386965544558603,0.0007354045735909749,0.007262703962728517,-0.005574592074593277,0.006910256410260018,-0.007005827505827077,5.013774543552767e-07,133.0,133.0,pump,False,0.8533846647417389,0.9871382636655949,0.0,0.05816329430387488,0.02005827505796809,0.5273962569258213,0.49770429005972905,0.5730640139707671,0.0456677570449459,839.2237774042842,-850.8305154282696,0.07400932400960514,0.6093822843825603,0.5,5.5,False,0.05000000000000071,False,False,1758036030.0,1758045381.0,0.20803030303057568,0.2126748251751076,0.41107226107254036,0.4965034965037862,0.5303263403266171,0.5968531468530713,True,
3087ce5b3a03f0,泸201H5,1,19,泸201H5,2,泸201H5|1|19|20347,泸201H5|1|泸201H5|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-19 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-19段压裂施工-2、3、4井压力监测.xls,导出数据,2,泸201H5,1,19,2,header,2井压力(MPa),MPa_explicit,c6ca23b317f297,False,8392cb2a8a4c36f924379e827f6b421a05b720796e9a45b65fc8e790e7b41a67,0,0,664,False,0,9341,1.0,155.85,7.0,61.24,pre_pump_last180s,0.010483565137869667,61.27,0.05253263403263196,-0.0019114219112523756,-0.07995337995321705,-0.010104895104738887,0.029137529137528873,-0.048904428904435804,-0.0005664335664377499,-0.0044696969696946896,-0.03962703962703884,0.005320512820510712,0.010293706293701627,-2.321603127193384e-05,-5.2436424922747566e-05,0.0002760291975259857,0.0005843326069916628,0.007962703962706994,-0.007651515151514232,0.0076282051282060325,-0.007314685314688418,5.447708539530835e-06,,,observed_window_only,True,1.0,0.8392282958199357,0.4887459807073955,-0.03395639223341782,0.040967365967432556,-0.040861084121051036,0.21509575217212432,0.4553411839982532,0.49620226811930424,926.4158581731866,-888.3400956297475,0.24452214452217902,-0.022202797202020008,0.5,5.5,False,0.07000000000000028,False,False,1758036030.0,1758045381.0,-0.12975524475442055,-0.14927156177070525,-0.325058275057426,-0.10032051281967826,-0.07545454545372368,-0.06958041958039729,True,
39ff1920c4ed3c,泸201H5,1,19,泸201H5,3,泸201H5|1|19|20347,泸201H5|1|泸201H5|3,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 压裂施工曲线\泸201H5-1-19 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-19段压裂施工-2、3、4井压力监测.xls,导出数据,3,泸201H5,1,19,3,header,3井压力(MPa),MPa_explicit,344a2412fcb00e,False,19fccc53b32434dbfb42f8ae11cac3e2ba7c759ef5abc92485de9f54cb2141d5,0,0,665,False,0,9342,1.0,155.85,6.0,0.13,pre_pump_last180s,0.010483565137871747,0.15,0.040417249417249536,0.0018881118881118875,-0.04690909090909087,-0.04110722610722596,0.005258741258741068,-0.04353846153846169,0.0034545454545456245,-0.01539976689976679,-0.031233100233100157,-0.030644522144522058,-0.03210722610722602,0.00023146818967935005,-0.00036519144600936167,-0.00021476949396533428,-0.00027992779696772176,0.005080419580419601,-0.0058717948717948824,0.0056748251748252,-0.005129370629370633,7.294505318501971e-07,,,observed_window_only,True,1.0,0.0,0.9871382636655949,-0.02418465397291163,0.21497668997668923,-0.284575434302795,-0.16735912817248672,-0.21813373578709716,0.06644169851569788,689.1854565996533,-622.9421225087417,0.21769230769230846,-0.21497668997668923,0.5,5.5,False,0.04000000000000001,False,False,1758036030.0,1758045381.0,-0.009020979020977213,-0.10329254079253929,-0.1824592074592061,-0.17951631701631562,-0.18682983682983545,-0.21853146853146826,True,
698444f4decdb1,泸201H5,1,1,泸201H5,2,泸201H5|1|1|20315,泸201H5|1|泸201H5|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-1段压裂施工-2、3、4井压力监测.xls,导出数据,1,泸201H5,1,1,2,header,2井压力(MPa),MPa_explicit,a99fa61dd50184,False,cf64fcd852014712de5f0d1221b2d651af938ff7c8f199152ae59c1d353e44b4,0,0,666,False,0,20641,1.0,344.0,1.0,39.0599766899768,observed_start_proxy,0.03145069541361645,69.93,56.01237762237778,34.61198135198145,-30.061841491841577,30.00958041958051,34.61198135198145,-30.061841491841577,0.03440559440559671,1.7229603729603724,12.421421911421945,-22.050419580419643,30.307794871794947,0.002689682014492414,0.013078120826010755,-0.24344102618053115,0.8577988793757987,0.21654079254079053,-0.019244755244744737,0.029655011655010825,-0.023594405594411682,0.0032741114672472397,47.5,,observed_window_only,False,0.1380813953488372,0.8633720930232558,0.5348837209302325,-1.3115869958529909,0.0711632733310818,0.08031927504449182,-1.4950929876728862,5.2681715547705075,5.187852279726016,62.651428276548664,-49.84733194587383,0.5366999718260741,0.8673787962444272,0.5,5.5,False,13.95,False,False,1755241260.0,1755261900.0,0.002245590905441904,0.032391691646578326,0.22339343077267065,-0.392039138868322,0.5427223669759988,0.5354822922505876,True,
659cd9914c1c4a,泸201H5,1,1,泸201H5,3,泸201H5|1|1|20315,泸201H5|1|泸201H5|3,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\泸201H5\泸201H5 邻井压力监测\泸201H5-1-1段压裂施工-2、3、4井压力监测.xls,导出数据,2,泸201H5,1,1,3,header,3井压力(MPa),MPa_explicit,69f2b202fe5261,False,0579f6514b3e6ad122aef79f9866854bf6bed3cf43d5d63e6369a2e7d3859b56,0,0,667,False,0,20641,1.0,344.0,1.0,0.027678321678321693,observed_start_proxy,0.01048356513787175,0.09,0.047690442890442955,0.04462937062937082,-0.014484848484848462,0.04223776223776224,0.04462937062937082,-0.014484848484848462,0.0023216783216783894,0.0029510489510490186,-0.003319347319347264,0.023557109557109688,0.029678321678321812,7.811455381788884e-06,6.920580180798013e-06,0.00010949371771595458,0.00014264883685597449,0.004778554778554792,-0.004662004662004678,0.005510489510489531,-0.005319347319347337,5.2607851424487e-07,,,observed_window_only,True,1.0,0.9549418604651163,0.17296511627906977,0.011731287607741189,0.011958041958042911,0.011903397910972583,0.1883291944714419,0.24535599939227612,0.23345260148130353,3260.4464335664456,-3147.351421911432,0.07242424242424231,0.2104195804195804,0.5,5.5,False,0.05,False,False,1755241260.0,1755261900.0,0.010839160839161179,0.013986013986014324,-0.01736596736596709,0.11701631701631766,0.1476223776223783,0.21153846153846126,True,
